YEAR,COUNTY,HOSPITAL,OSHPDID,Procedure,Volume,Longitude,Latitude
2016,Solano,Kaiser Foundation Hospital – Vacaville,106484044,"AAA Repair (Ruptured, Endovascular)",.,-121.9373177,38.3894968
2016,Solano,Kaiser Foundation Hospital – Vacaville,106484044,"AAA Repair (Un-ruptured, Open)",.,-121.9373177,38.3894968
2016,Solano,Kaiser Foundation Hospital – Vacaville,106484044,"AAA Repair (Ruptured, Open)",.,-121.9373177,38.3894968
2016,Solano,Kaiser Foundation Hospital – Vacaville,106484044,AAA Repair,.,-121.9373177,38.3894968
2016,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Pancreatic Resection (Other),1,-121.9373177,38.3894968
2016,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Pancreatic Resection (Cancer),.,-121.9373177,38.3894968
2016,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Pancreatic Resection,1,-121.9373177,38.3894968
2016,Solano,Kaiser Foundation Hospital – Vacaville,106484044,Esophageal Resection,.,-121.9373177,38.3894968
2016,Sonoma,Healdsburg District Hospital,106490964,Carotid Endarterectomy,.,-122.86385,38.62764
2016,Sonoma,Healdsburg District Hospital,106490964,PCI,.,-122.86385,38.62764
2016,Sonoma,Healdsburg District Hospital,106490964,CABG,.,-122.86385,38.62764
2016,Sonoma,Healdsburg District Hospital,106490964,"AAA Repair (Un-ruptured, Endovascular)",.,-122.86385,38.62764
2016,Sonoma,Healdsburg District Hospital,106490964,"AAA Repair (Ruptured, Endovascular)",.,-122.86385,38.62764
2016,Sonoma,Healdsburg District Hospital,106490964,"AAA Repair (Un-ruptured, Open)",.,-122.86385,38.62764
2016,Sonoma,Healdsburg District Hospital,106490964,"AAA Repair (Ruptured, Open)",.,-122.86385,38.62764
2016,Sonoma,Healdsburg District Hospital,106490964,AAA Repair,.,-122.86385,38.62764
2016,Sonoma,Healdsburg District Hospital,106490964,Pancreatic Resection (Other),.,-122.86385,38.62764
2016,Sonoma,Healdsburg District Hospital,106490964,Pancreatic Resection (Cancer),.,-122.86385,38.62764
2016,Sonoma,Healdsburg District Hospital,106490964,Pancreatic Resection,.,-122.86385,38.62764
2016,Sonoma,Healdsburg District Hospital,106490964,Esophageal Resection,.,-122.86385,38.62764
2016,Sonoma,Petaluma Valley Hospital,106491001,Carotid Endarterectomy,1,-122.63302,38.25323
2016,Sonoma,Petaluma Valley Hospital,106491001,PCI,.,-122.63302,38.25323
2016,Sonoma,Petaluma Valley Hospital,106491001,CABG,.,-122.63302,38.25323
2016,Sonoma,Petaluma Valley Hospital,106491001,"AAA Repair (Un-ruptured, Endovascular)",.,-122.63302,38.25323
2016,Sonoma,Petaluma Valley Hospital,106491001,"AAA Repair (Ruptured, Endovascular)",.,-122.63302,38.25323
2016,Sonoma,Petaluma Valley Hospital,106491001,"AAA Repair (Un-ruptured, Open)",.,-122.63302,38.25323
2016,Sonoma,Petaluma Valley Hospital,106491001,"AAA Repair (Ruptured, Open)",.,-122.63302,38.25323
2016,Sonoma,Petaluma Valley Hospital,106491001,AAA Repair,.,-122.63302,38.25323
2016,Sonoma,Petaluma Valley Hospital,106491001,Pancreatic Resection (Other),.,-122.63302,38.25323
2016,Sonoma,Petaluma Valley Hospital,106491001,Pancreatic Resection (Cancer),.,-122.63302,38.25323
2016,Sonoma,Petaluma Valley Hospital,106491001,Pancreatic Resection,.,-122.63302,38.25323
2016,Sonoma,Petaluma Valley Hospital,106491001,Esophageal Resection,.,-122.63302,38.25323
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Carotid Endarterectomy,25,-122.70149,38.4429
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,PCI,302,-122.70149,38.4429
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,CABG,84,-122.70149,38.4429
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,"AAA Repair (Un-ruptured, Endovascular)",20,-122.70149,38.4429
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,"AAA Repair (Ruptured, Endovascular)",3,-122.70149,38.4429
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,"AAA Repair (Un-ruptured, Open)",.,-122.70149,38.4429
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,"AAA Repair (Ruptured, Open)",.,-122.70149,38.4429
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,AAA Repair,23,-122.70149,38.4429
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Pancreatic Resection (Other),.,-122.70149,38.4429
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Pancreatic Resection (Cancer),.,-122.70149,38.4429
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Pancreatic Resection,.,-122.70149,38.4429
2016,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,Esophageal Resection,3,-122.70149,38.4429
2016,Sonoma,Sonoma Valley Hospital,106491076,Carotid Endarterectomy,.,-122.46524,38.28841
2016,Sonoma,Sonoma Valley Hospital,106491076,PCI,.,-122.46524,38.28841
2016,Sonoma,Sonoma Valley Hospital,106491076,CABG,.,-122.46524,38.28841
2016,Sonoma,Sonoma Valley Hospital,106491076,"AAA Repair (Un-ruptured, Endovascular)",.,-122.46524,38.28841
2016,Sonoma,Sonoma Valley Hospital,106491076,"AAA Repair (Ruptured, Endovascular)",.,-122.46524,38.28841
2016,Sonoma,Sonoma Valley Hospital,106491076,"AAA Repair (Un-ruptured, Open)",.,-122.46524,38.28841
2016,Sonoma,Sonoma Valley Hospital,106491076,"AAA Repair (Ruptured, Open)",.,-122.46524,38.28841
2016,Sonoma,Sonoma Valley Hospital,106491076,AAA Repair,.,-122.46524,38.28841
2016,Sonoma,Sonoma Valley Hospital,106491076,Pancreatic Resection (Other),.,-122.46524,38.28841
2016,Sonoma,Sonoma Valley Hospital,106491076,Pancreatic Resection (Cancer),.,-122.46524,38.28841
2016,Sonoma,Sonoma Valley Hospital,106491076,Pancreatic Resection,.,-122.46524,38.28841
2016,Sonoma,Sonoma Valley Hospital,106491076,Esophageal Resection,.,-122.46524,38.28841
2016,Sonoma,Palm Drive Hospital,106491338,Carotid Endarterectomy,.,-122.82115,38.39825
2016,Sonoma,Palm Drive Hospital,106491338,PCI,.,-122.82115,38.39825
2016,Sonoma,Palm Drive Hospital,106491338,CABG,.,-122.82115,38.39825
2016,Sonoma,Palm Drive Hospital,106491338,"AAA Repair (Un-ruptured, Endovascular)",.,-122.82115,38.39825
2016,Sonoma,Palm Drive Hospital,106491338,"AAA Repair (Ruptured, Endovascular)",.,-122.82115,38.39825
2016,Sonoma,Palm Drive Hospital,106491338,"AAA Repair (Un-ruptured, Open)",.,-122.82115,38.39825
2016,Sonoma,Palm Drive Hospital,106491338,"AAA Repair (Ruptured, Open)",.,-122.82115,38.39825
2016,Sonoma,Palm Drive Hospital,106491338,AAA Repair,.,-122.82115,38.39825
2016,Sonoma,Palm Drive Hospital,106491338,Pancreatic Resection (Other),.,-122.82115,38.39825
2016,Sonoma,Palm Drive Hospital,106491338,Pancreatic Resection (Cancer),.,-122.82115,38.39825
2016,Sonoma,Palm Drive Hospital,106491338,Pancreatic Resection,.,-122.82115,38.39825
2016,Sonoma,Palm Drive Hospital,106491338,Esophageal Resection,.,-122.82115,38.39825
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Carotid Endarterectomy,26,-122.73119,38.47087
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,PCI,1,-122.73119,38.47087
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,CABG,.,-122.73119,38.47087
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,"AAA Repair (Un-ruptured, Endovascular)",8,-122.73119,38.47087
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,"AAA Repair (Ruptured, Endovascular)",.,-122.73119,38.47087
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,"AAA Repair (Un-ruptured, Open)",1,-122.73119,38.47087
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,"AAA Repair (Ruptured, Open)",.,-122.73119,38.47087
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,AAA Repair,9,-122.73119,38.47087
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Pancreatic Resection (Other),.,-122.73119,38.47087
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Pancreatic Resection (Cancer),.,-122.73119,38.47087
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Pancreatic Resection,.,-122.73119,38.47087
2016,Sonoma,Kaiser Foundation Hospital – Santa Rosa,106494019,Esophageal Resection,.,-122.73119,38.47087
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Carotid Endarterectomy,1,-122.7514,38.49636
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,PCI,115,-122.7514,38.49636
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,CABG,41,-122.7514,38.49636
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,"AAA Repair (Un-ruptured, Endovascular)",1,-122.7514,38.49636
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,"AAA Repair (Ruptured, Endovascular)",.,-122.7514,38.49636
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,"AAA Repair (Un-ruptured, Open)",1,-122.7514,38.49636
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,"AAA Repair (Ruptured, Open)",1,-122.7514,38.49636
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,AAA Repair,3,-122.7514,38.49636
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Pancreatic Resection (Other),.,-122.7514,38.49636
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Pancreatic Resection (Cancer),.,-122.7514,38.49636
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Pancreatic Resection,.,-122.7514,38.49636
2016,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,Esophageal Resection,3,-122.7514,38.49636
2016,Stanislaus,Doctors Medical Center,106500852,Carotid Endarterectomy,139,-120.99631,37.66439
2016,Stanislaus,Doctors Medical Center,106500852,PCI,360,-120.99631,37.66439
2016,Stanislaus,Doctors Medical Center,106500852,CABG,324,-120.99631,37.66439
2016,Stanislaus,Doctors Medical Center,106500852,"AAA Repair (Un-ruptured, Endovascular)",23,-120.99631,37.66439
2016,Stanislaus,Doctors Medical Center,106500852,"AAA Repair (Ruptured, Endovascular)",.,-120.99631,37.66439
2016,Stanislaus,Doctors Medical Center,106500852,"AAA Repair (Un-ruptured, Open)",6,-120.99631,37.66439
2016,Stanislaus,Doctors Medical Center,106500852,"AAA Repair (Ruptured, Open)",2,-120.99631,37.66439
2016,Stanislaus,Doctors Medical Center,106500852,AAA Repair,31,-120.99631,37.66439
2016,Stanislaus,Doctors Medical Center,106500852,Pancreatic Resection (Other),1,-120.99631,37.66439
2016,Stanislaus,Doctors Medical Center,106500852,Pancreatic Resection (Cancer),3,-120.99631,37.66439
2016,Stanislaus,Doctors Medical Center,106500852,Pancreatic Resection,4,-120.99631,37.66439
2016,Stanislaus,Doctors Medical Center,106500852,Esophageal Resection,.,-120.99631,37.66439
2016,Stanislaus,Emanuel Medical Center,106500867,Carotid Endarterectomy,10,-120.83966,37.51052
2016,Stanislaus,Emanuel Medical Center,106500867,PCI,338,-120.83966,37.51052
2016,Stanislaus,Emanuel Medical Center,106500867,CABG,33,-120.83966,37.51052
2016,Stanislaus,Emanuel Medical Center,106500867,"AAA Repair (Un-ruptured, Endovascular)",.,-120.83966,37.51052
2016,Stanislaus,Emanuel Medical Center,106500867,"AAA Repair (Ruptured, Endovascular)",.,-120.83966,37.51052
2016,Stanislaus,Emanuel Medical Center,106500867,"AAA Repair (Un-ruptured, Open)",.,-120.83966,37.51052
2016,Stanislaus,Emanuel Medical Center,106500867,"AAA Repair (Ruptured, Open)",.,-120.83966,37.51052
2016,Stanislaus,Emanuel Medical Center,106500867,AAA Repair,.,-120.83966,37.51052
2016,Stanislaus,Emanuel Medical Center,106500867,Pancreatic Resection (Other),.,-120.83966,37.51052
2016,Stanislaus,Emanuel Medical Center,106500867,Pancreatic Resection (Cancer),.,-120.83966,37.51052
2016,Stanislaus,Emanuel Medical Center,106500867,Pancreatic Resection,.,-120.83966,37.51052
2016,Stanislaus,Emanuel Medical Center,106500867,Esophageal Resection,.,-120.83966,37.51052
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Carotid Endarterectomy,50,-120.973381,37.66868
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,PCI,394,-120.973381,37.66868
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,CABG,190,-120.973381,37.66868
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,"AAA Repair (Un-ruptured, Endovascular)",16,-120.973381,37.66868
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,"AAA Repair (Ruptured, Endovascular)",.,-120.973381,37.66868
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,"AAA Repair (Un-ruptured, Open)",1,-120.973381,37.66868
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,"AAA Repair (Ruptured, Open)",1,-120.973381,37.66868
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,AAA Repair,18,-120.973381,37.66868
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Pancreatic Resection (Other),2,-120.973381,37.66868
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Pancreatic Resection (Cancer),5,-120.973381,37.66868
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Pancreatic Resection,7,-120.973381,37.66868
2016,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,Esophageal Resection,1,-120.973381,37.66868
2016,Stanislaus,Central Valley Specialty Hospital,106500954,Carotid Endarterectomy,.,-120.990601,37.64342
2016,Stanislaus,Central Valley Specialty Hospital,106500954,PCI,.,-120.990601,37.64342
2016,Stanislaus,Central Valley Specialty Hospital,106500954,CABG,.,-120.990601,37.64342
2016,Stanislaus,Central Valley Specialty Hospital,106500954,"AAA Repair (Un-ruptured, Endovascular)",.,-120.990601,37.64342
2016,Stanislaus,Central Valley Specialty Hospital,106500954,"AAA Repair (Ruptured, Endovascular)",.,-120.990601,37.64342
2016,Stanislaus,Central Valley Specialty Hospital,106500954,"AAA Repair (Un-ruptured, Open)",.,-120.990601,37.64342
2016,Stanislaus,Central Valley Specialty Hospital,106500954,"AAA Repair (Ruptured, Open)",.,-120.990601,37.64342
2016,Stanislaus,Central Valley Specialty Hospital,106500954,AAA Repair,.,-120.990601,37.64342
2016,Stanislaus,Central Valley Specialty Hospital,106500954,Pancreatic Resection (Other),.,-120.990601,37.64342
2016,Stanislaus,Central Valley Specialty Hospital,106500954,Pancreatic Resection (Cancer),.,-120.990601,37.64342
2016,Stanislaus,Central Valley Specialty Hospital,106500954,Pancreatic Resection,.,-120.990601,37.64342
2016,Stanislaus,Central Valley Specialty Hospital,106500954,Esophageal Resection,.,-120.990601,37.64342
2016,Stanislaus,Oak Valley District Hospital,106500967,Carotid Endarterectomy,1,-120.86031,37.75782
2016,Stanislaus,Oak Valley District Hospital,106500967,PCI,.,-120.86031,37.75782
2016,Stanislaus,Oak Valley District Hospital,106500967,CABG,.,-120.86031,37.75782
2016,Stanislaus,Oak Valley District Hospital,106500967,"AAA Repair (Un-ruptured, Endovascular)",.,-120.86031,37.75782
2016,Stanislaus,Oak Valley District Hospital,106500967,"AAA Repair (Ruptured, Endovascular)",.,-120.86031,37.75782
2016,Stanislaus,Oak Valley District Hospital,106500967,"AAA Repair (Un-ruptured, Open)",.,-120.86031,37.75782
2016,Stanislaus,Oak Valley District Hospital,106500967,"AAA Repair (Ruptured, Open)",.,-120.86031,37.75782
2016,Stanislaus,Oak Valley District Hospital,106500967,AAA Repair,.,-120.86031,37.75782
2016,Stanislaus,Oak Valley District Hospital,106500967,Pancreatic Resection (Other),.,-120.86031,37.75782
2016,Stanislaus,Oak Valley District Hospital,106500967,Pancreatic Resection (Cancer),.,-120.86031,37.75782
2016,Stanislaus,Oak Valley District Hospital,106500967,Pancreatic Resection,.,-120.86031,37.75782
2016,Stanislaus,Oak Valley District Hospital,106500967,Esophageal Resection,1,-120.86031,37.75782
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,Carotid Endarterectomy,.,-120.95756,37.66395
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,PCI,.,-120.95756,37.66395
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,CABG,.,-120.95756,37.66395
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,"AAA Repair (Un-ruptured, Endovascular)",.,-120.95756,37.66395
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,"AAA Repair (Ruptured, Endovascular)",.,-120.95756,37.66395
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,"AAA Repair (Un-ruptured, Open)",.,-120.95756,37.66395
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,"AAA Repair (Ruptured, Open)",.,-120.95756,37.66395
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,AAA Repair,.,-120.95756,37.66395
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,Pancreatic Resection (Other),.,-120.95756,37.66395
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,Pancreatic Resection (Cancer),.,-120.95756,37.66395
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,Pancreatic Resection,.,-120.95756,37.66395
2016,Stanislaus,Stanislaus Surgical Hospital,106504038,Esophageal Resection,.,-120.95756,37.66395
2016,Sutter,Sutter Surgical Hospital – North Valley,106514030,Carotid Endarterectomy,.,-121.61354,39.13216
2016,Sutter,Sutter Surgical Hospital – North Valley,106514030,PCI,.,-121.61354,39.13216
2016,Sutter,Sutter Surgical Hospital – North Valley,106514030,CABG,.,-121.61354,39.13216
2016,Sutter,Sutter Surgical Hospital – North Valley,106514030,"AAA Repair (Un-ruptured, Endovascular)",.,-121.61354,39.13216
2016,Sutter,Sutter Surgical Hospital – North Valley,106514030,"AAA Repair (Ruptured, Endovascular)",.,-121.61354,39.13216
2016,Sutter,Sutter Surgical Hospital – North Valley,106514030,"AAA Repair (Un-ruptured, Open)",.,-121.61354,39.13216
2016,Sutter,Sutter Surgical Hospital – North Valley,106514030,"AAA Repair (Ruptured, Open)",.,-121.61354,39.13216
2016,Sutter,Sutter Surgical Hospital – North Valley,106514030,AAA Repair,.,-121.61354,39.13216
2016,Sutter,Sutter Surgical Hospital – North Valley,106514030,Pancreatic Resection (Other),.,-121.61354,39.13216
2016,Sutter,Sutter Surgical Hospital – North Valley,106514030,Pancreatic Resection (Cancer),.,-121.61354,39.13216
2016,Sutter,Sutter Surgical Hospital – North Valley,106514030,Pancreatic Resection,.,-121.61354,39.13216
